fid,tipo,cd_geocodd,nm_municip,cd_geocodb,area_ha,area_km2,densid_pop,nm_subdist,nm_meso,nm_micro,cd_geocodi,cd_geocods,id,SHAPE__Length,nm_bairro,SHAPE__Area,nm_distrit,cd_geocodm
1691,URBANO,292740805,SALVADOR, ,4.99911064,4.99911806,172.43041462,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180182,29274080518,52916,1123.46426600041, ,49991.104502115,SALVADOR,2927408
1692,URBANO,292740805,SALVADOR, ,4.12319329,4.12319942,182.86770146,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180183,29274080518,52917,1178.15138461661, ,41231.92858052,SALVADOR,2927408
1693,URBANO,292740805,SALVADOR, ,2.24117426,2.24117758,231.12849402,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180184,29274080518,52918,1031.10033741141, ,22411.74234162,SALVADOR,2927408
1694,URBANO,292740805,SALVADOR, ,5.09188771,5.09189526,111.94260102,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180185,29274080518,52919,946.974844948634, ,50918.878399095,SALVADOR,2927408
1695,URBANO,292740805,SALVADOR, ,5.31371501,5.31372291,169.18458402,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180186,29274080518,52920,1101.9205120239, ,53137.15687799,SALVADOR,2927408
1696,URBANO,292740805,SALVADOR, ,8.62867494,8.62868776,143.47488686,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180187,29274080518,52921,1441.35556798182, ,86286.754441775,SALVADOR,2927408
1697,URBANO,292740805,SALVADOR, ,2.7409732,2.74097728,301.71720386,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180188,29274080518,52922,684.869588715502, ,27409.729551635,SALVADOR,2927408
1698,URBANO,292740805,SALVADOR, ,12.50276624,12.50278483,112.45494661,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180189,29274080518,52923,1461.30290919151, ,125027.671565785,SALVADOR,2927408
1699,URBANO,292740805,SALVADOR, ,9.25599843,9.25601219,112.68351621,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180190,29274080518,52924,1269.95191168525, ,92559.96437298,SALVADOR,2927408
1700,URBANO,292740805,SALVADOR, ,5.1699992,5.1700069,139.65165119,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180191,29274080518,52925,1401.2990439252, ,51699.991454965,SALVADOR,2927408
1701,URBANO,292740805,SALVADOR, ,2.40592387,2.40592745,286.37604965,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180192,29274080518,52926,870.266685747152, ,24059.238306195,SALVADOR,2927408
1702,URBANO,292740805,SALVADOR, ,2.88717213,2.88717643,219.24534774,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180193,29274080518,52927,734.202466738941, ,28871.7249759,SALVADOR,2927408
1703,URBANO,292740805,SALVADOR, ,4.05559949,4.05560553,222.40821846,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180194,29274080518,52928,1604.46248075152, ,40555.9953621,SALVADOR,2927408
1704,URBANO,292740805,SALVADOR, ,6.21358886,6.21359811,167.05296713,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180195,29274080518,52929,1349.57970584981, ,62135.888868535,SALVADOR,2927408
1705,URBANO,292740805,SALVADOR, ,9.40119188,9.40120588,53.82288258,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180196,29274080518,52930,2120.25830285972, ,94011.921310015,SALVADOR,2927408
1706,URBANO,292740805,SALVADOR, ,65.59495683,65.59505453,35.41425518,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180197,29274080518,52931,5718.32905443491, ,655949.58866202,SALVADOR,2927408
1707,URBANO,292740805,SALVADOR, ,9.11613369,9.11614728,135.91267911,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180198,29274080518,52932,1922.79170415612, ,91161.35084453,SALVADOR,2927408
1708,URBANO,292740805,SALVADOR, ,5.30027836,5.30028626,233.00628294,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180199,29274080518,52933,935.599000728799, ,53002.78404106,SALVADOR,2927408
1709,URBANO,292740805,SALVADOR, ,45.47723835,45.47730626,21.98898929,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180200,29274080518,52934,8038.17860317625, ,454772.37642917,SALVADOR,2927408
1710,URBANO,292740805,SALVADOR, ,2.95572937,2.95573375,274.04362745,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180201,29274080518,52935,1024.50411934636, ,29557.294296565,SALVADOR,2927408
1711,URBANO,292740805,SALVADOR, ,5.7668722,5.76688075,123.11681672,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180202,29274080518,52936,1387.21213311353, ,57668.727836595,SALVADOR,2927408
1712,URBANO,292740805,SALVADOR, ,5.27407047,5.2740783,214.82426623,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180203,29274080518,52937,990.538336792064, ,52740.70210629,SALVADOR,2927408
1713,URBANO,292740805,SALVADOR, ,0.85592901,0.85593028,679.96192021,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180204,29274080518,52938,373.6907671091, ,8559.292661905,SALVADOR,2927408
1714,URBANO,292740805,SALVADOR, ,2.74025527,2.74025933,330.99057139,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180205,29274080518,52939,811.274169335677, ,27402.54978459,SALVADOR,2927408
1715,URBANO,292740805,SALVADOR, ,2.4860713,2.48607499,376.09484958,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180206,29274080518,52940,771.115641882018, ,24860.71592807,SALVADOR,2927408
1716,URBANO,292740805,SALVADOR, ,1.95101945,1.95102234,374.67536195,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180207,29274080518,52941,883.743237872372, ,19510.19387374,SALVADOR,2927408
1717,URBANO,292740805,SALVADOR, ,2.91292602,2.91293037,218.33683579,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180208,29274080518,52942,662.385328719021, ,29129.267316165,SALVADOR,2927408
1718,URBANO,292740805,SALVADOR, ,3.0190267,3.0190312,285.52205729,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180209,29274080518,52943,1347.95197212342, ,30190.27693166,SALVADOR,2927408
1719,URBANO,292740805,SALVADOR, ,2.50233366,2.50233739,211.00272137,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180210,29274080518,52944,720.581791286696, ,25023.33548562,SALVADOR,2927408
1720,URBANO,292740805,SALVADOR, ,1.69175784,1.69176036,368.25546592,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180211,29274080518,52945,628.268079911341, ,16917.584486185,SALVADOR,2927408
1721,URBANO,292740805,SALVADOR, ,3.87524676,3.87525255,186.31043817,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180212,29274080518,52946,846.883110521278, ,38752.46881449,SALVADOR,2927408
1722,URBANO,292740805,SALVADOR, ,7.28239414,7.28240501,115.62114421,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180213,29274080518,52947,1225.04715334147, ,72823.948177805,SALVADOR,2927408
1723,URBANO,292740805,SALVADOR, ,10.29433694,10.2943523,65.95849647,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180214,29274080518,52948,1292.72668413496, ,102943.369894515,SALVADOR,2927408
1724,URBANO,292740805,SALVADOR, ,5.49498791,5.49499608,105.73255956,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180215,29274080518,52949,1154.73838820022, ,54949.87855325,SALVADOR,2927408
1725,URBANO,292740805,SALVADOR, ,1.92252331,1.92252617,153.44394538,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180216,29274080518,52950,823.093594807713, ,19225.229151095,SALVADOR,2927408
1726,URBANO,292740805,SALVADOR, ,2.89805554,2.89805985,228.08362654,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180217,29274080518,52951,745.544021476557, ,28980.561777055,SALVADOR,2927408
1727,URBANO,292740805,SALVADOR, ,4.52550858,4.52551528,297.20372532,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180218,29274080518,52952,1075.52790878931, ,45255.082985455,SALVADOR,2927408
1728,URBANO,292740805,SALVADOR, ,2.62367749,2.62368138,327.02141614,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180219,29274080518,52953,897.034164819527, ,26236.777637945,SALVADOR,2927408
1729,URBANO,292740805,SALVADOR, ,1.26953779,1.26953968,277.26585065,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180220,29274080518,52954,590.985664110036, ,12695.375848375,SALVADOR,2927408
1730,URBANO,292740805,SALVADOR, ,0.73631703,0.73631813,488.91910408,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180221,29274080518,52955,351.811906429514, ,7363.175925715,SALVADOR,2927408
1731,URBANO,292740805,SALVADOR, ,2.17519521,2.17519846,264.34369551,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180222,29274080518,52956,640.993926571472, ,21751.95073728,SALVADOR,2927408
1732,URBANO,292740805,SALVADOR, ,0.88079319,0.8807945,426.88731436,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180223,29274080518,52957,493.916812201259, ,8807.931364965,SALVADOR,2927408
1733,URBANO,292740805,SALVADOR, ,2.49321969,2.49322341,330.49585362,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180224,29274080518,52958,873.372870978271, ,24932.20473513,SALVADOR,2927408
1734,URBANO,292740805,SALVADOR, ,3.32737498,3.32737995,298.43300582,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180225,29274080518,52959,936.808027680656, ,33273.74847865,SALVADOR,2927408
1735,URBANO,292740805,SALVADOR, ,3.10813797,3.1081426,176.95455815,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180226,29274080518,52960,927.773590199385, ,31081.37922769,SALVADOR,2927408
1736,URBANO,292740805,SALVADOR, ,2.44786944,2.44787308,292.90734327,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180227,29274080518,52961,651.197334476765, ,24478.696298875,SALVADOR,2927408
1737,URBANO,292740805,SALVADOR, ,1.79641316,1.79641583,234.91220275,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180228,29274080518,52962,591.573788086628, ,17964.12960635,SALVADOR,2927408
1738,URBANO,292740805,SALVADOR, ,7.21192016,7.21193085,168.88681068,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180229,29274080518,52963,1226.55787608573, ,72119.19032066,SALVADOR,2927408
1739,URBANO,292740805,SALVADOR, ,3.5312803,3.53128553,128.56507821,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180230,29274080518,52964,816.510878389522, ,35312.80645983,SALVADOR,2927408
1740,URBANO,292740805,SALVADOR, ,3.35171557,3.35172053,363.39545249,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180231,29274080518,52965,964.072942802721, ,33517.156745295,SALVADOR,2927408
1741,URBANO,292740805,SALVADOR, ,2.59673175,2.59673559,353.135684,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180232,29274080518,52966,626.276620666071, ,25967.31860156,SALVADOR,2927408
1742,URBANO,292740805,SALVADOR, ,3.506719,3.50672419,365.01302405,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180233,29274080518,52967,851.177230986504, ,35067.192113465,SALVADOR,2927408
1743,URBANO,292740805,SALVADOR, ,3.70066483,3.70067031,171.59053565,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180234,29274080518,52968,893.631829248424, ,37006.652193085,SALVADOR,2927408
1744,URBANO,292740805,SALVADOR, ,2.51357016,2.51357388,255.41322021,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180235,29274080518,52969,628.039084898813, ,25135.69488336,SALVADOR,2927408
1745,URBANO,292740805,SALVADOR, ,2.62885954,2.62886345,440.49454176,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180236,29274080518,52970,736.902137382111, ,26288.59403213,SALVADOR,2927408
1746,URBANO,292740805,SALVADOR, ,1.83543955,1.83544228,345.96566064,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180237,29274080518,52971,533.650258033982, ,18354.394004715,SALVADOR,2927408
1747,URBANO,292740805,SALVADOR, ,2.48060081,2.48060449,186.6480533,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180238,29274080518,52972,982.227172790136, ,24806.008676785,SALVADOR,2927408
1748,URBANO,292740805,SALVADOR, ,2.93437733,2.93438168,137.6780676,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180239,29274080518,52973,830.695220717196, ,29343.77102456,SALVADOR,2927408
1749,URBANO,292740805,SALVADOR, ,8.34934321,8.34935566,104.91827576,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180240,29274080518,52974,1708.0806147873, ,83493.43105702,SALVADOR,2927408
1750,URBANO,292740805,SALVADOR, ,2.9897834,2.98978785,346.84735189,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180241,29274080518,52975,683.451357873492, ,29897.83568407,SALVADOR,2927408
1751,URBANO,292740805,SALVADOR, ,1.66042405,1.66042652,337.86499671,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180242,29274080518,52976,566.67150751202, ,16604.243381995,SALVADOR,2927408
1752,URBANO,292740805,SALVADOR, ,0.81863744,0.81863866,795.22264431,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180243,29274080518,52977,459.897228677522, ,8186.36850663,SALVADOR,2927408
1753,URBANO,292740805,SALVADOR, ,1.9729426,1.97294554,273.19557936,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180244,29274080518,52978,543.429606124342, ,19729.425473425,SALVADOR,2927408
1754,URBANO,292740805,SALVADOR, ,1.35751808,1.3575201,629.0882913,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180245,29274080518,52979,526.159449095474, ,13575.17830971,SALVADOR,2927408
1755,URBANO,292740805,SALVADOR, ,1.30889219,1.30889414,615.78700248,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180246,29274080518,52980,593.996848808577, ,13088.925853885,SALVADOR,2927408
1756,URBANO,292740805,SALVADOR, ,3.6257455,3.62575089,240.22610118,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180247,29274080518,52981,1353.20860719312, ,36257.460300575,SALVADOR,2927408
1757,URBANO,292740805,SALVADOR, ,13.71994621,13.7199666,101.67663237,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180248,29274080518,52982,1677.27513145001, ,137199.461990995,SALVADOR,2927408
1758,URBANO,292740805,SALVADOR, ,9.51455715,9.51457133,154.60496845,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180249,29274080518,52983,1563.63068852048, ,95145.575301145,SALVADOR,2927408
1759,URBANO,292740805,SALVADOR, ,2.46089656,2.46090023,194.23786258,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180250,29274080518,52984,1291.06761546549, ,24608.972501895,SALVADOR,2927408
1760,URBANO,292740805,SALVADOR, ,1.00793396,1.00793546,397.84293347,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180251,29274080518,52985,421.922194951067, ,10079.344444505,SALVADOR,2927408
1761,URBANO,292740805,SALVADOR, ,1.89529515,1.89529798,243.2335207,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180252,29274080518,52986,619.534045434633, ,18952.9546106,SALVADOR,2927408
1762,URBANO,292740805,SALVADOR, ,2.80117061,2.80117478,279.88257091,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180253,29274080518,52987,703.989767957157, ,28011.712705525,SALVADOR,2927408
1763,URBANO,292740805,SALVADOR, ,1.78993067,1.78993334,264.81433106,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180254,29274080518,52988,604.218252618706, ,17899.304301005,SALVADOR,2927408
1764,URBANO,292740805,SALVADOR, ,3.44927599,3.44928113,211.63830135,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180255,29274080518,52989,940.484446528885, ,34492.7607003,SALVADOR,2927408
1765,URBANO,292740805,SALVADOR, ,1.86747054,1.86747332,244.71567771,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180256,29274080518,52990,854.069449362043, ,18674.705751395,SALVADOR,2927408
1766,URBANO,292740805,SALVADOR, ,2.15390179,2.153905,197.78031058,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180257,29274080518,52991,654.114071954478, ,21539.011924835,SALVADOR,2927408
1767,URBANO,292740805,SALVADOR, ,1.58966998,1.58967235,203.815585,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180258,29274080518,52992,686.583626496316, ,15896.69572112,SALVADOR,2927408
1768,URBANO,292740805,SALVADOR, ,1.59631724,1.59631962,320.73777307,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180259,29274080518,52993,651.568558866451, ,15963.167724565,SALVADOR,2927408
1769,URBANO,292740805,SALVADOR, ,1.43714081,1.43714295,348.60832626,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180260,29274080518,52994,605.263628572183, ,14371.40718015,SALVADOR,2927408
1770,URBANO,292740805,SALVADOR, ,7.72767207,7.72768354,135.48691463,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180261,29274080518,52995,1414.45121857757, ,77276.72738447,SALVADOR,2927408
1771,URBANO,292740805,SALVADOR, ,1.91204013,1.91204296,188.28028803,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180262,29274080518,52996,904.541529861933, ,19120.401458505,SALVADOR,2927408
1772,URBANO,292740805,SALVADOR, ,3.26656975,3.2665746,229.29217649,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180263,29274080518,52997,968.589279171749, ,32665.69820035,SALVADOR,2927408
1773,URBANO,292740805,SALVADOR, ,2.2769398,2.27694318,126.04618426,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180264,29274080518,52998,726.748368250065, ,22769.40004388,SALVADOR,2927408
1774,URBANO,292740805,SALVADOR, ,11.65377603,11.65379332,97.13575387,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180265,29274080518,52999,1432.43894705515, ,116537.761387345,SALVADOR,2927408
1775,URBANO,292740805,SALVADOR, ,5.87564392,5.87565266,122.87996607,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180266,29274080518,53000,1247.4332274054, ,58756.441578395,SALVADOR,2927408
1776,URBANO,292740805,SALVADOR, ,3.94247583,3.94248169,248.32074719,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180267,29274080518,53001,1051.40552594661, ,39424.75437725,SALVADOR,2927408
1777,URBANO,292740805,SALVADOR, ,2.60510852,2.6051124,305.93689517,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180268,29274080518,53002,657.341197857178, ,26051.09152631,SALVADOR,2927408
1778,URBANO,292740805,SALVADOR, ,4.034491,4.03449698,189.61471621,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180269,29274080518,53003,987.487856166767, ,40344.9128584,SALVADOR,2927408
1779,URBANO,292740805,SALVADOR, ,1.24502339,1.24502523,377.50239153,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180270,29274080518,53004,451.363627901472, ,12450.23513599,SALVADOR,2927408
1780,URBANO,292740805,SALVADOR, ,3.32060243,3.32060733,232.7887414,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180271,29274080518,53005,1282.03787315246, ,33206.01483172,SALVADOR,2927408
1781,URBANO,292740805,SALVADOR, ,1.54201696,1.54201925,255.5091319,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180272,29274080518,53006,507.18634433256, ,15420.17062523,SALVADOR,2927408
1782,URBANO,292740805,SALVADOR, ,6.27331939,6.27332873,132.9437746,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180273,29274080518,53007,1515.85970862763, ,62733.20076768,SALVADOR,2927408
1783,URBANO,292740805,SALVADOR, ,1.58461762,1.58461998,631.06613222,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180274,29274080518,53008,545.328166456373, ,15846.17532913,SALVADOR,2927408
1784,URBANO,292740805,SALVADOR, ,4.23558222,4.23558852,322.50535986,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180275,29274080518,53009,1270.02768540493, ,42355.81678016,SALVADOR,2927408
1785,URBANO,292740805,SALVADOR, ,1.67568232,1.67568481,290.03067771,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180276,29274080518,53010,578.663924797744, ,16756.82018032,SALVADOR,2927408
1786,URBANO,292740805,SALVADOR, ,3.11037816,3.11038277,274.88578195,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180277,29274080518,53011,794.88726144202, ,31103.785926335,SALVADOR,2927408
1787,URBANO,292740805,SALVADOR, ,6.71663719,6.71664715,171.66302983,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180278,29274080518,53012,1172.52877675719, ,67166.375180045,SALVADOR,2927408
1788,URBANO,292740805,SALVADOR, ,6.50405091,6.50406055,147.44635186,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180279,29274080518,53013,1195.89693527113, ,65040.509720615,SALVADOR,2927408
1789,URBANO,292740805,SALVADOR, ,1.8706008,1.87060357,191.91666519,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180280,29274080518,53014,682.094878082067, ,18706.00821829,SALVADOR,2927408
1790,URBANO,292740805,SALVADOR, ,4.79313521,4.79314229,143.95566811,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180281,29274080518,53015,881.143617866521, ,47931.358991255,SALVADOR,2927408
1791,URBANO,292740805,SALVADOR, ,3.39489939,3.39490443,223.27579921,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180282,29274080518,53016,1523.28881046854, ,33948.98567627,SALVADOR,2927408
1792,URBANO,292740805,SALVADOR, ,2.93989837,2.93990273,293.20697991,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180283,29274080518,53017,845.349110480529, ,29398.98624433,SALVADOR,2927408
1793,URBANO,292740805,SALVADOR, ,3.42575255,3.42575763,187.98761328,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180284,29274080518,53018,950.134459205337, ,34257.523848675,SALVADOR,2927408
1794,URBANO,292740805,SALVADOR, ,6.06735369,6.0673627,173.38670056,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180285,29274080518,53019,1038.82806486671, ,60673.541391615,SALVADOR,2927408
1795,URBANO,292740805,SALVADOR, ,3.20345177,3.20345652,218.51396953,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180286,29274080518,53020,917.997101059548, ,32034.521824685,SALVADOR,2927408
1796,URBANO,292740805,SALVADOR, ,1.71322459,1.71322714,698.68143875,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180287,29274080518,53021,615.560382320736, ,17132.24593737,SALVADOR,2927408
1797,URBANO,292740805,SALVADOR, ,4.69285606,4.69286304,284.47452826,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180288,29274080518,53022,960.728974891929, ,46928.563144735,SALVADOR,2927408
1798,URBANO,292740805,SALVADOR, ,1.56887158,1.56887391,272.80713723,PIRAJÁ,METROPOLITANA DE SALVADOR,SALVADOR,292740805180289,29274080518,53023,536.723161504933, ,15688.71467867,SALVADOR,2927408
